"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"null","../img/tt/297tt.jpg","","mooney1","image-keyboard-response","45","102185","0.0-2.0-1.7","EV","2","pretest","true","3496286","null","../img/tt/297tt.jpg","",""
"301","<p></p>","","recognized","html-keyboard-response","46","102488","0.0-2.0-2.7","EV","2","pretest","true","3496286","89","../img/tt/297tt.jpg","y",""
"null","../img/gs/297gs.jpg","","solution","image-keyboard-response","47","104490","0.0-2.0-3.7","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/297tt.jpg","","mooney2","image-keyboard-response","48","106493","0.0-2.0-4.7","EV","2","pretest","true","3496286","null","","",""
"296","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","49","106791","0.0-2.0-5.7","EV","2","pretest","true","3496286","49","../img/tt/297tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","50","106993","0.0-2.0-0.8","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/249tt.jpg","","mooney1","image-keyboard-response","51","109995","0.0-2.0-1.8","EV","2","pretest","true","3496286","null","../img/tt/249tt.jpg","",""
"388","<p></p>","","recognized","html-keyboard-response","52","110385","0.0-2.0-2.8","EV","2","pretest","true","3496286","78","../img/tt/249tt.jpg","n",""
"null","../img/gs/249gs.jpg","","solution","image-keyboard-response","53","112387","0.0-2.0-3.8","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/249tt.jpg","","mooney2","image-keyboard-response","54","114390","0.0-2.0-4.8","EV","2","pretest","true","3496286","null","","",""
"277","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","55","114670","0.0-2.0-5.8","EV","2","pretest","true","3496286","50","../img/tt/249tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","56","114871","0.0-2.0-0.9","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/1340tt.jpg","","mooney1","image-keyboard-response","57","117873","0.0-2.0-1.9","EV","2","pretest","true","3496286","null","../img/tt/1340tt.jpg","",""
"253","<p></p>","","recognized","html-keyboard-response","58","118128","0.0-2.0-2.9","EV","2","pretest","true","3496286","89","../img/tt/1340tt.jpg","y",""
"null","../img/gs/1340gs.jpg","","solution","image-keyboard-response","59","120130","0.0-2.0-3.9","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/1340tt.jpg","","mooney2","image-keyboard-response","60","122132","0.0-2.0-4.9","EV","2","pretest","true","3496286","null","","",""
"318","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","61","122453","0.0-2.0-5.9","EV","2","pretest","true","3496286","52","../img/tt/1340tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","62","122656","0.0-2.0-0.10","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/583tt.jpg","","mooney1","image-keyboard-response","63","125658","0.0-2.0-1.10","EV","2","pretest","true","3496286","null","../img/tt/583tt.jpg","",""
"339","<p></p>","","recognized","html-keyboard-response","64","125999","0.0-2.0-2.10","EV","2","pretest","true","3496286","89","../img/tt/583tt.jpg","y",""
"null","../img/gs/583gs.jpg","","solution","image-keyboard-response","65","128001","0.0-2.0-3.10","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/583tt.jpg","","mooney2","image-keyboard-response","66","130004","0.0-2.0-4.10","EV","2","pretest","true","3496286","null","","",""
"155","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","67","130160","0.0-2.0-5.10","EV","2","pretest","true","3496286","51","../img/tt/583tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","68","130362","0.0-2.0-0.11","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/206tt.jpg","","mooney1","image-keyboard-response","69","133370","0.0-2.0-1.11","EV","2","pretest","true","3496286","null","../img/tt/206tt.jpg","",""
"410","<p></p>","","recognized","html-keyboard-response","70","133782","0.0-2.0-2.11","EV","2","pretest","true","3496286","78","../img/tt/206tt.jpg","n",""
"null","../img/gs/206gs.jpg","","solution","image-keyboard-response","71","135786","0.0-2.0-3.11","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/206tt.jpg","","mooney2","image-keyboard-response","72","137788","0.0-2.0-4.11","EV","2","pretest","true","3496286","null","","",""
"104","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","73","137893","0.0-2.0-5.11","EV","2","pretest","true","3496286","52","../img/tt/206tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","74","138095","0.0-2.0-0.12","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/159tt.jpg","","mooney1","image-keyboard-response","75","141097","0.0-2.0-1.12","EV","2","pretest","true","3496286","null","../img/tt/159tt.jpg","",""
"274","<p></p>","","recognized","html-keyboard-response","76","141372","0.0-2.0-2.12","EV","2","pretest","true","3496286","89","../img/tt/159tt.jpg","y",""
"null","../img/gs/159gs.jpg","","solution","image-keyboard-response","77","143375","0.0-2.0-3.12","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/159tt.jpg","","mooney2","image-keyboard-response","78","145378","0.0-2.0-4.12","EV","2","pretest","true","3496286","null","","",""
"274","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","79","145652","0.0-2.0-5.12","EV","2","pretest","true","3496286","52","../img/tt/159tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","80","145855","0.0-2.0-0.13","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/596tt.jpg","","mooney1","image-keyboard-response","81","148858","0.0-2.0-1.13","EV","2","pretest","true","3496286","null","../img/tt/596tt.jpg","",""
"262","<p></p>","","recognized","html-keyboard-response","82","149122","0.0-2.0-2.13","EV","2","pretest","true","3496286","89","../img/tt/596tt.jpg","y",""
"null","../img/gs/596gs.jpg","","solution","image-keyboard-response","83","151124","0.0-2.0-3.13","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/596tt.jpg","","mooney2","image-keyboard-response","84","153128","0.0-2.0-4.13","EV","2","pretest","true","3496286","null","","",""
"255","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","85","153384","0.0-2.0-5.13","EV","2","pretest","true","3496286","53","../img/tt/596tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","86","153587","0.0-2.0-0.14","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/143tt.jpg","","mooney1","image-keyboard-response","87","156590","0.0-2.0-1.14","EV","2","pretest","true","3496286","null","../img/tt/143tt.jpg","",""
"286","<p></p>","","recognized","html-keyboard-response","88","156878","0.0-2.0-2.14","EV","2","pretest","true","3496286","78","../img/tt/143tt.jpg","n",""
"null","../img/gs/143gs.jpg","","solution","image-keyboard-response","89","158882","0.0-2.0-3.14","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/143tt.jpg","","mooney2","image-keyboard-response","90","160884","0.0-2.0-4.14","EV","2","pretest","true","3496286","null","","",""
"546","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","91","161432","0.0-2.0-5.14","EV","2","pretest","true","3496286","49","../img/tt/143tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","92","161634","0.0-2.0-0.15","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/130tt.jpg","","mooney1","image-keyboard-response","93","164637","0.0-2.0-1.15","EV","2","pretest","true","3496286","null","../img/tt/130tt.jpg","",""
"318","<p></p>","","recognized","html-keyboard-response","94","164956","0.0-2.0-2.15","EV","2","pretest","true","3496286","89","../img/tt/130tt.jpg","y",""
"null","../img/gs/130gs.jpg","","solution","image-keyboard-response","95","166959","0.0-2.0-3.15","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/130tt.jpg","","mooney2","image-keyboard-response","96","168961","0.0-2.0-4.15","EV","2","pretest","true","3496286","null","","",""
"4","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","97","168966","0.0-2.0-5.15","EV","2","pretest","true","3496286","51","../img/tt/130tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","98","169168","0.0-2.0-0.16","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/601tt.jpg","","mooney1","image-keyboard-response","99","172172","0.0-2.0-1.16","EV","2","pretest","true","3496286","null","../img/tt/601tt.jpg","",""
"379","<p></p>","","recognized","html-keyboard-response","100","172553","0.0-2.0-2.16","EV","2","pretest","true","3496286","78","../img/tt/601tt.jpg","n",""
"null","../img/gs/601gs.jpg","","solution","image-keyboard-response","101","174556","0.0-2.0-3.16","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/601tt.jpg","","mooney2","image-keyboard-response","102","176558","0.0-2.0-4.16","EV","2","pretest","true","3496286","null","","",""
"227","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","103","176786","0.0-2.0-5.16","EV","2","pretest","true","3496286","50","../img/tt/601tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","104","176990","0.0-2.0-0.17","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/238tt.jpg","","mooney1","image-keyboard-response","105","179992","0.0-2.0-1.17","EV","2","pretest","true","3496286","null","../img/tt/238tt.jpg","",""
"260","<p></p>","","recognized","html-keyboard-response","106","180254","0.0-2.0-2.17","EV","2","pretest","true","3496286","78","../img/tt/238tt.jpg","n",""
"null","../img/gs/238gs.jpg","","solution","image-keyboard-response","107","182256","0.0-2.0-3.17","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/238tt.jpg","","mooney2","image-keyboard-response","108","184258","0.0-2.0-4.17","EV","2","pretest","true","3496286","null","","",""
"285","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","109","184544","0.0-2.0-5.17","EV","2","pretest","true","3496286","52","../img/tt/238tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","110","184747","0.0-2.0-0.18","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/265tt.jpg","","mooney1","image-keyboard-response","111","187750","0.0-2.0-1.18","EV","2","pretest","true","3496286","null","../img/tt/265tt.jpg","",""
"1110","<p></p>","","recognized","html-keyboard-response","112","188861","0.0-2.0-2.18","EV","2","pretest","true","3496286","78","../img/tt/265tt.jpg","n",""
"null","../img/gs/265gs.jpg","","solution","image-keyboard-response","113","190864","0.0-2.0-3.18","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/265tt.jpg","","mooney2","image-keyboard-response","114","192867","0.0-2.0-4.18","EV","2","pretest","true","3496286","null","","",""
"340","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","115","193207","0.0-2.0-5.18","EV","2","pretest","true","3496286","53","../img/tt/265tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","116","193409","0.0-2.0-0.19","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/504tt.jpg","","mooney1","image-keyboard-response","117","196411","0.0-2.0-1.19","EV","2","pretest","true","3496286","null","../img/tt/504tt.jpg","",""
"417","<p></p>","","recognized","html-keyboard-response","118","196830","0.0-2.0-2.19","EV","2","pretest","true","3496286","89","../img/tt/504tt.jpg","y",""
"null","../img/gs/504gs.jpg","","solution","image-keyboard-response","119","198834","0.0-2.0-3.19","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/504tt.jpg","","mooney2","image-keyboard-response","120","200837","0.0-2.0-4.19","EV","2","pretest","true","3496286","null","","",""
"355","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","121","201193","0.0-2.0-5.19","EV","2","pretest","true","3496286","53","../img/tt/504tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","122","201395","0.0-2.0-0.20","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/381tt.jpg","","mooney1","image-keyboard-response","123","204398","0.0-2.0-1.20","EV","2","pretest","true","3496286","null","../img/tt/381tt.jpg","",""
"386","<p></p>","","recognized","html-keyboard-response","124","204785","0.0-2.0-2.20","EV","2","pretest","true","3496286","78","../img/tt/381tt.jpg","n",""
"null","../img/gs/381gs.jpg","","solution","image-keyboard-response","125","206789","0.0-2.0-3.20","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/381tt.jpg","","mooney2","image-keyboard-response","126","208792","0.0-2.0-4.20","EV","2","pretest","true","3496286","null","","",""
"702","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","127","209496","0.0-2.0-5.20","EV","2","pretest","true","3496286","53","../img/tt/381tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","128","209697","0.0-2.0-0.21","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/556tt.jpg","","mooney1","image-keyboard-response","129","212700","0.0-2.0-1.21","EV","2","pretest","true","3496286","null","../img/tt/556tt.jpg","",""
"222","<p></p>","","recognized","html-keyboard-response","130","212923","0.0-2.0-2.21","EV","2","pretest","true","3496286","78","../img/tt/556tt.jpg","n",""
"null","../img/gs/556gs.jpg","","solution","image-keyboard-response","131","214926","0.0-2.0-3.21","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/556tt.jpg","","mooney2","image-keyboard-response","132","216928","0.0-2.0-4.21","EV","2","pretest","true","3496286","null","","",""
"132","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","133","217062","0.0-2.0-5.21","EV","2","pretest","true","3496286","50","../img/tt/556tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","134","217264","0.0-2.0-0.22","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/318tt.jpg","","mooney1","image-keyboard-response","135","220266","0.0-2.0-1.22","EV","2","pretest","true","3496286","null","../img/tt/318tt.jpg","",""
"354","<p></p>","","recognized","html-keyboard-response","136","220621","0.0-2.0-2.22","EV","2","pretest","true","3496286","78","../img/tt/318tt.jpg","n",""
"null","../img/gs/318gs.jpg","","solution","image-keyboard-response","137","222623","0.0-2.0-3.22","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/318tt.jpg","","mooney2","image-keyboard-response","138","224625","0.0-2.0-4.22","EV","2","pretest","true","3496286","null","","",""
"266","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","139","224892","0.0-2.0-5.22","EV","2","pretest","true","3496286","52","../img/tt/318tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","140","225094","0.0-2.0-0.23","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/1305tt.jpg","","mooney1","image-keyboard-response","141","228097","0.0-2.0-1.23","EV","2","pretest","true","3496286","null","../img/tt/1305tt.jpg","",""
"275","<p></p>","","recognized","html-keyboard-response","142","228373","0.0-2.0-2.23","EV","2","pretest","true","3496286","89","../img/tt/1305tt.jpg","y",""
"null","../img/gs/1305gs.jpg","","solution","image-keyboard-response","143","230376","0.0-2.0-3.23","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/1305tt.jpg","","mooney2","image-keyboard-response","144","232377","0.0-2.0-4.23","EV","2","pretest","true","3496286","null","","",""
"265","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","145","232644","0.0-2.0-5.23","EV","2","pretest","true","3496286","51","../img/tt/1305tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","146","232847","0.0-2.0-0.24","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/338tt.jpg","","mooney1","image-keyboard-response","147","235850","0.0-2.0-1.24","EV","2","pretest","true","3496286","null","../img/tt/338tt.jpg","",""
"401","<p></p>","","recognized","html-keyboard-response","148","236253","0.0-2.0-2.24","EV","2","pretest","true","3496286","78","../img/tt/338tt.jpg","n",""
"null","../img/gs/338gs.jpg","","solution","image-keyboard-response","149","238255","0.0-2.0-3.24","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/338tt.jpg","","mooney2","image-keyboard-response","150","240257","0.0-2.0-4.24","EV","2","pretest","true","3496286","null","","",""
"294","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","151","240552","0.0-2.0-5.24","EV","2","pretest","true","3496286","52","../img/tt/338tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","152","240754","0.0-2.0-0.25","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/417tt.jpg","","mooney1","image-keyboard-response","153","243757","0.0-2.0-1.25","EV","2","pretest","true","3496286","null","../img/tt/417tt.jpg","",""
"358","<p></p>","","recognized","html-keyboard-response","154","244117","0.0-2.0-2.25","EV","2","pretest","true","3496286","78","../img/tt/417tt.jpg","n",""
"null","../img/gs/417gs.jpg","","solution","image-keyboard-response","155","246119","0.0-2.0-3.25","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/417tt.jpg","","mooney2","image-keyboard-response","156","248121","0.0-2.0-4.25","EV","2","pretest","true","3496286","null","","",""
"271","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","157","248394","0.0-2.0-5.25","EV","2","pretest","true","3496286","53","../img/tt/417tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","158","248596","0.0-2.0-0.26","EV","2","pretest","true","3496286","null","","",""
"null","../img/tt/584tt.jpg","","mooney1","image-keyboard-response","159","251599","0.0-2.0-1.26","EV","2","pretest","true","3496286","null","../img/tt/584tt.jpg","",""
"233","<p></p>","","recognized","html-keyboard-response","160","251834","0.0-2.0-2.26","EV","2","pretest","true","3496286","89","../img/tt/584tt.jpg","y",""
"null","../img/gs/584gs.jpg","","solution","image-keyboard-response","161","253838","0.0-2.0-3.26","EV","2","pretest","true","3496286","null","","",""
