"rt","stimulus","button_pressed","test_part","trial_type","trial_index","time_elapsed","internal_node_id","subject","session","experiment_name","complete","totalTime","key_press","currentStim","recognized","aha"
"283","<p></p>","","recognized","html-keyboard-response","10","113187","0.0-2.0-2.1","J.W.","2","pretest","true","3541361","78","../img/tt/457tt.jpg","n",""
"null","../img/gs/457gs.jpg","","solution","image-keyboard-response","11","115190","0.0-2.0-3.1","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/457tt.jpg","","mooney2","image-keyboard-response","12","117193","0.0-2.0-4.1","J.W.","2","pretest","true","3541361","null","","",""
"891","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","13","118086","0.0-2.0-5.1","J.W.","2","pretest","true","3541361","50","../img/tt/457tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","14","118288","0.0-2.0-0.2","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/175tt.jpg","","mooney1","image-keyboard-response","15","121292","0.0-2.0-1.2","J.W.","2","pretest","true","3541361","null","../img/tt/175tt.jpg","",""
"480","<p></p>","","recognized","html-keyboard-response","16","121774","0.0-2.0-2.2","J.W.","2","pretest","true","3541361","78","../img/tt/175tt.jpg","n",""
"null","../img/gs/175gs.jpg","","solution","image-keyboard-response","17","123777","0.0-2.0-3.2","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/175tt.jpg","","mooney2","image-keyboard-response","18","125779","0.0-2.0-4.2","J.W.","2","pretest","true","3541361","null","","",""
"467","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","19","126246","0.0-2.0-5.2","J.W.","2","pretest","true","3541361","50","../img/tt/175tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","20","126448","0.0-2.0-0.3","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/364tt.jpg","","mooney1","image-keyboard-response","21","129452","0.0-2.0-1.3","J.W.","2","pretest","true","3541361","null","../img/tt/364tt.jpg","",""
"644","<p></p>","","recognized","html-keyboard-response","22","130096","0.0-2.0-2.3","J.W.","2","pretest","true","3541361","78","../img/tt/364tt.jpg","n",""
"null","../img/gs/364gs.jpg","","solution","image-keyboard-response","23","132099","0.0-2.0-3.3","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/364tt.jpg","","mooney2","image-keyboard-response","24","134102","0.0-2.0-4.3","J.W.","2","pretest","true","3541361","null","","",""
"333","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","25","134436","0.0-2.0-5.3","J.W.","2","pretest","true","3541361","49","../img/tt/364tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","26","134638","0.0-2.0-0.4","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/348tt.jpg","","mooney1","image-keyboard-response","27","137641","0.0-2.0-1.4","J.W.","2","pretest","true","3541361","null","../img/tt/348tt.jpg","",""
"538","<p></p>","","recognized","html-keyboard-response","28","138181","0.0-2.0-2.4","J.W.","2","pretest","true","3541361","89","../img/tt/348tt.jpg","y",""
"null","../img/gs/348gs.jpg","","solution","image-keyboard-response","29","140184","0.0-2.0-3.4","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/348tt.jpg","","mooney2","image-keyboard-response","30","142187","0.0-2.0-4.4","J.W.","2","pretest","true","3541361","null","","",""
"542","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","31","142730","0.0-2.0-5.4","J.W.","2","pretest","true","3541361","53","../img/tt/348tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","32","142933","0.0-2.0-0.5","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/448tt.jpg","","mooney1","image-keyboard-response","33","145937","0.0-2.0-1.5","J.W.","2","pretest","true","3541361","null","../img/tt/448tt.jpg","",""
"856","<p></p>","","recognized","html-keyboard-response","34","146794","0.0-2.0-2.5","J.W.","2","pretest","true","3541361","89","../img/tt/448tt.jpg","y",""
"null","../img/gs/448gs.jpg","","solution","image-keyboard-response","35","148797","0.0-2.0-3.5","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/448tt.jpg","","mooney2","image-keyboard-response","36","150799","0.0-2.0-4.5","J.W.","2","pretest","true","3541361","null","","",""
"374","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","37","151176","0.0-2.0-5.5","J.W.","2","pretest","true","3541361","54","../img/tt/448tt.jpg","","6"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","38","151378","0.0-2.0-0.6","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1347tt.jpg","","mooney1","image-keyboard-response","39","154380","0.0-2.0-1.6","J.W.","2","pretest","true","3541361","null","../img/tt/1347tt.jpg","",""
"967","<p></p>","","recognized","html-keyboard-response","40","155349","0.0-2.0-2.6","J.W.","2","pretest","true","3541361","89","../img/tt/1347tt.jpg","y",""
"null","../img/gs/1347gs.jpg","","solution","image-keyboard-response","41","157352","0.0-2.0-3.6","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1347tt.jpg","","mooney2","image-keyboard-response","42","159353","0.0-2.0-4.6","J.W.","2","pretest","true","3541361","null","","",""
"512","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","43","159867","0.0-2.0-5.6","J.W.","2","pretest","true","3541361","51","../img/tt/1347tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","44","160068","0.0-2.0-0.7","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/360tt.jpg","","mooney1","image-keyboard-response","45","163070","0.0-2.0-1.7","J.W.","2","pretest","true","3541361","null","../img/tt/360tt.jpg","",""
"406","<p></p>","","recognized","html-keyboard-response","46","163478","0.0-2.0-2.7","J.W.","2","pretest","true","3541361","78","../img/tt/360tt.jpg","n",""
"null","../img/gs/360gs.jpg","","solution","image-keyboard-response","47","165481","0.0-2.0-3.7","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/360tt.jpg","","mooney2","image-keyboard-response","48","167484","0.0-2.0-4.7","J.W.","2","pretest","true","3541361","null","","",""
"1412","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","49","168897","0.0-2.0-5.7","J.W.","2","pretest","true","3541361","50","../img/tt/360tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","50","169099","0.0-2.0-0.8","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/553tt.jpg","","mooney1","image-keyboard-response","51","172102","0.0-2.0-1.8","J.W.","2","pretest","true","3541361","null","../img/tt/553tt.jpg","",""
"685","<p></p>","","recognized","html-keyboard-response","52","172787","0.0-2.0-2.8","J.W.","2","pretest","true","3541361","78","../img/tt/553tt.jpg","n",""
"null","../img/gs/553gs.jpg","","solution","image-keyboard-response","53","174789","0.0-2.0-3.8","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/553tt.jpg","","mooney2","image-keyboard-response","54","176791","0.0-2.0-4.8","J.W.","2","pretest","true","3541361","null","","",""
"730","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","55","177523","0.0-2.0-5.8","J.W.","2","pretest","true","3541361","49","../img/tt/553tt.jpg","","1"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","56","177726","0.0-2.0-0.9","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/426tt.jpg","","mooney1","image-keyboard-response","57","180729","0.0-2.0-1.9","J.W.","2","pretest","true","3541361","null","../img/tt/426tt.jpg","",""
"899","<p></p>","","recognized","html-keyboard-response","58","181629","0.0-2.0-2.9","J.W.","2","pretest","true","3541361","78","../img/tt/426tt.jpg","n",""
"null","../img/gs/426gs.jpg","","solution","image-keyboard-response","59","183632","0.0-2.0-3.9","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/426tt.jpg","","mooney2","image-keyboard-response","60","185634","0.0-2.0-4.9","J.W.","2","pretest","true","3541361","null","","",""
"798","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","61","186434","0.0-2.0-5.9","J.W.","2","pretest","true","3541361","50","../img/tt/426tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","62","186636","0.0-2.0-0.10","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/340tt.jpg","","mooney1","image-keyboard-response","63","189639","0.0-2.0-1.10","J.W.","2","pretest","true","3541361","null","../img/tt/340tt.jpg","",""
"839","<p></p>","","recognized","html-keyboard-response","64","190479","0.0-2.0-2.10","J.W.","2","pretest","true","3541361","78","../img/tt/340tt.jpg","n",""
"null","../img/gs/340gs.jpg","","solution","image-keyboard-response","65","192503","0.0-2.0-3.10","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/340tt.jpg","","mooney2","image-keyboard-response","66","194505","0.0-2.0-4.10","J.W.","2","pretest","true","3541361","null","","",""
"909","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","67","195416","0.0-2.0-5.10","J.W.","2","pretest","true","3541361","50","../img/tt/340tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","68","195618","0.0-2.0-0.11","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/504tt.jpg","","mooney1","image-keyboard-response","69","198626","0.0-2.0-1.11","J.W.","2","pretest","true","3541361","null","../img/tt/504tt.jpg","",""
"432","<p></p>","","recognized","html-keyboard-response","70","199059","0.0-2.0-2.11","J.W.","2","pretest","true","3541361","78","../img/tt/504tt.jpg","n",""
"null","../img/gs/504gs.jpg","","solution","image-keyboard-response","71","201063","0.0-2.0-3.11","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/504tt.jpg","","mooney2","image-keyboard-response","72","203065","0.0-2.0-4.11","J.W.","2","pretest","true","3541361","null","","",""
"1137","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","73","204203","0.0-2.0-5.11","J.W.","2","pretest","true","3541361","52","../img/tt/504tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","74","204405","0.0-2.0-0.12","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/470tt.jpg","","mooney1","image-keyboard-response","75","207408","0.0-2.0-1.12","J.W.","2","pretest","true","3541361","null","../img/tt/470tt.jpg","",""
"411","<p></p>","","recognized","html-keyboard-response","76","207820","0.0-2.0-2.12","J.W.","2","pretest","true","3541361","78","../img/tt/470tt.jpg","n",""
"null","../img/gs/470gs.jpg","","solution","image-keyboard-response","77","209823","0.0-2.0-3.12","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/470tt.jpg","","mooney2","image-keyboard-response","78","211825","0.0-2.0-4.12","J.W.","2","pretest","true","3541361","null","","",""
"1737","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","79","213563","0.0-2.0-5.12","J.W.","2","pretest","true","3541361","53","../img/tt/470tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","80","213765","0.0-2.0-0.13","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/487tt.jpg","","mooney1","image-keyboard-response","81","216768","0.0-2.0-1.13","J.W.","2","pretest","true","3541361","null","../img/tt/487tt.jpg","",""
"396","<p></p>","","recognized","html-keyboard-response","82","217166","0.0-2.0-2.13","J.W.","2","pretest","true","3541361","89","../img/tt/487tt.jpg","y",""
"null","../img/gs/487gs.jpg","","solution","image-keyboard-response","83","219169","0.0-2.0-3.13","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/487tt.jpg","","mooney2","image-keyboard-response","84","221170","0.0-2.0-4.13","J.W.","2","pretest","true","3541361","null","","",""
"981","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","85","222152","0.0-2.0-5.13","J.W.","2","pretest","true","3541361","51","../img/tt/487tt.jpg","","3"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","86","222355","0.0-2.0-0.14","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1352tt.jpg","","mooney1","image-keyboard-response","87","225359","0.0-2.0-1.14","J.W.","2","pretest","true","3541361","null","../img/tt/1352tt.jpg","",""
"725","<p></p>","","recognized","html-keyboard-response","88","226084","0.0-2.0-2.14","J.W.","2","pretest","true","3541361","89","../img/tt/1352tt.jpg","y",""
"null","../img/gs/1352gs.jpg","","solution","image-keyboard-response","89","228087","0.0-2.0-3.14","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1352tt.jpg","","mooney2","image-keyboard-response","90","230089","0.0-2.0-4.14","J.W.","2","pretest","true","3541361","null","","",""
"477","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","91","230567","0.0-2.0-5.14","J.W.","2","pretest","true","3541361","54","../img/tt/1352tt.jpg","","6"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","92","230769","0.0-2.0-0.15","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/136tt.jpg","","mooney1","image-keyboard-response","93","233772","0.0-2.0-1.15","J.W.","2","pretest","true","3541361","null","../img/tt/136tt.jpg","",""
"934","<p></p>","","recognized","html-keyboard-response","94","234706","0.0-2.0-2.15","J.W.","2","pretest","true","3541361","78","../img/tt/136tt.jpg","n",""
"null","../img/gs/136gs.jpg","","solution","image-keyboard-response","95","236709","0.0-2.0-3.15","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/136tt.jpg","","mooney2","image-keyboard-response","96","238711","0.0-2.0-4.15","J.W.","2","pretest","true","3541361","null","","",""
"735","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","97","239448","0.0-2.0-5.15","J.W.","2","pretest","true","3541361","50","../img/tt/136tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","98","239651","0.0-2.0-0.16","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/464tt.jpg","","mooney1","image-keyboard-response","99","242653","0.0-2.0-1.16","J.W.","2","pretest","true","3541361","null","../img/tt/464tt.jpg","",""
"399","<p></p>","","recognized","html-keyboard-response","100","243054","0.0-2.0-2.16","J.W.","2","pretest","true","3541361","78","../img/tt/464tt.jpg","n",""
"null","../img/gs/464gs.jpg","","solution","image-keyboard-response","101","245057","0.0-2.0-3.16","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/464tt.jpg","","mooney2","image-keyboard-response","102","247059","0.0-2.0-4.16","J.W.","2","pretest","true","3541361","null","","",""
"1864","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","103","248924","0.0-2.0-5.16","J.W.","2","pretest","true","3541361","53","../img/tt/464tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","104","249126","0.0-2.0-0.17","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1328tt.jpg","","mooney1","image-keyboard-response","105","252129","0.0-2.0-1.17","J.W.","2","pretest","true","3541361","null","../img/tt/1328tt.jpg","",""
"886","<p></p>","","recognized","html-keyboard-response","106","253016","0.0-2.0-2.17","J.W.","2","pretest","true","3541361","89","../img/tt/1328tt.jpg","y",""
"null","../img/gs/1328gs.jpg","","solution","image-keyboard-response","107","255019","0.0-2.0-3.17","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1328tt.jpg","","mooney2","image-keyboard-response","108","257022","0.0-2.0-4.17","J.W.","2","pretest","true","3541361","null","","",""
"367","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","109","257391","0.0-2.0-5.17","J.W.","2","pretest","true","3541361","53","../img/tt/1328tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","110","257592","0.0-2.0-0.18","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/356tt.jpg","","mooney1","image-keyboard-response","111","260594","0.0-2.0-1.18","J.W.","2","pretest","true","3541361","null","../img/tt/356tt.jpg","",""
"330","<p></p>","","recognized","html-keyboard-response","112","260925","0.0-2.0-2.18","J.W.","2","pretest","true","3541361","89","../img/tt/356tt.jpg","y",""
"null","../img/gs/356gs.jpg","","solution","image-keyboard-response","113","262929","0.0-2.0-3.18","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/356tt.jpg","","mooney2","image-keyboard-response","114","264932","0.0-2.0-4.18","J.W.","2","pretest","true","3541361","null","","",""
"319","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","115","265253","0.0-2.0-5.18","J.W.","2","pretest","true","3541361","52","../img/tt/356tt.jpg","","4"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","116","265455","0.0-2.0-0.19","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/390tt.jpg","","mooney1","image-keyboard-response","117","268457","0.0-2.0-1.19","J.W.","2","pretest","true","3541361","null","../img/tt/390tt.jpg","",""
"833","<p></p>","","recognized","html-keyboard-response","118","269291","0.0-2.0-2.19","J.W.","2","pretest","true","3541361","78","../img/tt/390tt.jpg","n",""
"null","../img/gs/390gs.jpg","","solution","image-keyboard-response","119","271296","0.0-2.0-3.19","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/390tt.jpg","","mooney2","image-keyboard-response","120","273299","0.0-2.0-4.19","J.W.","2","pretest","true","3541361","null","","",""
"978","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","121","274279","0.0-2.0-5.19","J.W.","2","pretest","true","3541361","50","../img/tt/390tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","122","274480","0.0-2.0-0.20","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/586tt.jpg","","mooney1","image-keyboard-response","123","277483","0.0-2.0-1.20","J.W.","2","pretest","true","3541361","null","../img/tt/586tt.jpg","",""
"743","<p></p>","","recognized","html-keyboard-response","124","278227","0.0-2.0-2.20","J.W.","2","pretest","true","3541361","78","../img/tt/586tt.jpg","n",""
"null","../img/gs/586gs.jpg","","solution","image-keyboard-response","125","280229","0.0-2.0-3.20","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/586tt.jpg","","mooney2","image-keyboard-response","126","282231","0.0-2.0-4.20","J.W.","2","pretest","true","3541361","null","","",""
"1206","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","127","283439","0.0-2.0-5.20","J.W.","2","pretest","true","3541361","50","../img/tt/586tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","128","283641","0.0-2.0-0.21","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1305tt.jpg","","mooney1","image-keyboard-response","129","286644","0.0-2.0-1.21","J.W.","2","pretest","true","3541361","null","../img/tt/1305tt.jpg","",""
"554","<p></p>","","recognized","html-keyboard-response","130","287199","0.0-2.0-2.21","J.W.","2","pretest","true","3541361","89","../img/tt/1305tt.jpg","y",""
"null","../img/gs/1305gs.jpg","","solution","image-keyboard-response","131","289202","0.0-2.0-3.21","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/1305tt.jpg","","mooney2","image-keyboard-response","132","291205","0.0-2.0-4.21","J.W.","2","pretest","true","3541361","null","","",""
"365","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","133","291572","0.0-2.0-5.21","J.W.","2","pretest","true","3541361","54","../img/tt/1305tt.jpg","","6"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","134","291774","0.0-2.0-0.22","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/145tt.jpg","","mooney1","image-keyboard-response","135","294776","0.0-2.0-1.22","J.W.","2","pretest","true","3541361","null","../img/tt/145tt.jpg","",""
"734","<p></p>","","recognized","html-keyboard-response","136","295512","0.0-2.0-2.22","J.W.","2","pretest","true","3541361","78","../img/tt/145tt.jpg","n",""
"null","../img/gs/145gs.jpg","","solution","image-keyboard-response","137","297515","0.0-2.0-3.22","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/145tt.jpg","","mooney2","image-keyboard-response","138","299518","0.0-2.0-4.22","J.W.","2","pretest","true","3541361","null","","",""
"841","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","139","300362","0.0-2.0-5.22","J.W.","2","pretest","true","3541361","50","../img/tt/145tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","140","300564","0.0-2.0-0.23","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/322tt.jpg","","mooney1","image-keyboard-response","141","303566","0.0-2.0-1.23","J.W.","2","pretest","true","3541361","null","../img/tt/322tt.jpg","",""
"1128","<p></p>","","recognized","html-keyboard-response","142","304695","0.0-2.0-2.23","J.W.","2","pretest","true","3541361","89","../img/tt/322tt.jpg","y",""
"null","../img/gs/322gs.jpg","","solution","image-keyboard-response","143","306697","0.0-2.0-3.23","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/322tt.jpg","","mooney2","image-keyboard-response","144","308700","0.0-2.0-4.23","J.W.","2","pretest","true","3541361","null","","",""
"1871","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","145","310572","0.0-2.0-5.23","J.W.","2","pretest","true","3541361","53","../img/tt/322tt.jpg","","5"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","146","310774","0.0-2.0-0.24","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/159tt.jpg","","mooney1","image-keyboard-response","147","313778","0.0-2.0-1.24","J.W.","2","pretest","true","3541361","null","../img/tt/159tt.jpg","",""
"734","<p></p>","","recognized","html-keyboard-response","148","314514","0.0-2.0-2.24","J.W.","2","pretest","true","3541361","78","../img/tt/159tt.jpg","n",""
"null","../img/gs/159gs.jpg","","solution","image-keyboard-response","149","316517","0.0-2.0-3.24","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/159tt.jpg","","mooney2","image-keyboard-response","150","318520","0.0-2.0-4.24","J.W.","2","pretest","true","3541361","null","","",""
"1185","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","151","319706","0.0-2.0-5.24","J.W.","2","pretest","true","3541361","50","../img/tt/159tt.jpg","","2"
"null","<div style=""font-size:60px;""> </div>","","fixation","html-keyboard-response","152","319908","0.0-2.0-0.25","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/327tt.jpg","","mooney1","image-keyboard-response","153","322911","0.0-2.0-1.25","J.W.","2","pretest","true","3541361","null","../img/tt/327tt.jpg","",""
"307","<p></p>","","recognized","html-keyboard-response","154","323219","0.0-2.0-2.25","J.W.","2","pretest","true","3541361","89","../img/tt/327tt.jpg","y",""
"null","../img/gs/327gs.jpg","","solution","image-keyboard-response","155","325224","0.0-2.0-3.25","J.W.","2","pretest","true","3541361","null","","",""
"null","../img/tt/327tt.jpg","","mooney2","image-keyboard-response","156","327226","0.0-2.0-4.25","J.W.","2","pretest","true","3541361","null","","",""
"497","<p>How strong was your <strong>aha-experience</strong>?</p>","","aha","html-keyboard-response","157","327725","0.0-2.0-5.25","J.W.","2","pretest","true","3541361","50","../img/tt/327tt.jpg","","2"
